,geo_id,geo_level,geo_name,geo_parent_name,LND-6
0,ARG-Mendoza_ADM-3-union_1,ADM-3-union,ARG-Mendoza,ARG-Mendoza,0.0526618505936339
1,ARG-Mendoza_ADM-3_1,ADM-3,Distrito Las Barrancas,ARG-Mendoza,0.0
2,ARG-Mendoza_ADM-3_2,ADM-3,Distrito San Roque,ARG-Mendoza,0.0
3,ARG-Mendoza_ADM-3_3,ADM-3,Distrito Fray Luis Beltrán,ARG-Mendoza,0.0
4,ARG-Mendoza_ADM-3_4,ADM-3,Distrito Rodeo del Medio,ARG-Mendoza,0.0
5,ARG-Mendoza_ADM-3_5,ADM-3,Distrito Cruz de Piedra,ARG-Mendoza,0.0
6,ARG-Mendoza_ADM-3_6,ADM-3,Distrito Lunlunta,ARG-Mendoza,0.0
7,ARG-Mendoza_ADM-3_7,ADM-3,Distrito Ciudad de Luján de Cuyo,ARG-Mendoza,0.0
8,ARG-Mendoza_ADM-3_8,ADM-3,Distrito Perdriel,ARG-Mendoza,0.0
9,ARG-Mendoza_ADM-3_9,ADM-3,Distrito El Carrizal,ARG-Mendoza,0.0
10,ARG-Mendoza_ADM-3_10,ADM-3,Distrito Ugarteche,ARG-Mendoza,0.0
11,ARG-Mendoza_ADM-3_11,ADM-3,Distrito Agrelo,ARG-Mendoza,0.0
12,ARG-Mendoza_ADM-3_12,ADM-3,Distrito General Ortega,ARG-Mendoza,0.0
13,ARG-Mendoza_ADM-3_13,ADM-3,Distrito Coquimbito,ARG-Mendoza,0.0
14,ARG-Mendoza_ADM-3_14,ADM-3,Distrito Luzuriaga,ARG-Mendoza,0.0
15,ARG-Mendoza_ADM-3_15,ADM-3,Distrito Gutiérrez,ARG-Mendoza,0.0
16,ARG-Mendoza_ADM-3_16,ADM-3,Distrito Ciudad de Maipú,ARG-Mendoza,0.0
17,ARG-Mendoza_ADM-3_17,ADM-3,Distrito Russell,ARG-Mendoza,0.0
18,ARG-Mendoza_ADM-3_18,ADM-3,Distrito Kilómetro 8,ARG-Mendoza,0.0
19,ARG-Mendoza_ADM-3_19,ADM-3,Distrito La Primavera,ARG-Mendoza,0.0
20,ARG-Mendoza_ADM-3_20,ADM-3,Distrito Los Corralitos,ARG-Mendoza,0.0
21,ARG-Mendoza_ADM-3_21,ADM-3,Distrito Puente de Hierro,ARG-Mendoza,0.0
22,ARG-Mendoza_ADM-3_22,ADM-3,Distrito Colonia Segovia,ARG-Mendoza,0.0
23,ARG-Mendoza_ADM-3_23,ADM-3,Distrito Kilómetro 11,ARG-Mendoza,0.0
24,ARG-Mendoza_ADM-3_24,ADM-3,Distrito Rodeo de la Cruz,ARG-Mendoza,0.0
25,ARG-Mendoza_ADM-3_25,ADM-3,Distrito El Sauce,ARG-Mendoza,0.0
26,ARG-Mendoza_ADM-3_26,ADM-3,Distrito Jesús Nazareno,ARG-Mendoza,0.0
27,ARG-Mendoza_ADM-3_27,ADM-3,Distrito Capilla del Rosario,ARG-Mendoza,0.0
28,ARG-Mendoza_ADM-3_28,ADM-3,Distrito Buena Nueva,ARG-Mendoza,0.0
29,ARG-Mendoza_ADM-3_29,ADM-3,Distrito El Bermejo,ARG-Mendoza,0.0
30,ARG-Mendoza_ADM-3_30,ADM-3,Distrito San Francisco del Monte,ARG-Mendoza,0.0
31,ARG-Mendoza_ADM-3_31,ADM-3,Distrito Villa Nueva,ARG-Mendoza,0.0
32,ARG-Mendoza_ADM-3_32,ADM-3,Distrito Belgrano,ARG-Mendoza,0.0
33,ARG-Mendoza_ADM-3_33,ADM-3,Distrito Las Cañas,ARG-Mendoza,0.0
34,ARG-Mendoza_ADM-3_34,ADM-3,Distrito Nueva Ciudad,ARG-Mendoza,0.0
35,ARG-Mendoza_ADM-3_35,ADM-3,Distrito Dorrego,ARG-Mendoza,0.0
36,ARG-Mendoza_ADM-3_36,ADM-3,Distrito Pedro Molina,ARG-Mendoza,0.0
37,ARG-Mendoza_ADM-3_37,ADM-3,Distrito San José,ARG-Mendoza,0.0
38,ARG-Mendoza_ADM-3_38,ADM-3,Distrito Ciudad de Godoy Cruz,ARG-Mendoza,0.0
39,ARG-Mendoza_ADM-3_39,ADM-3,Distrito Gobernador Benegas,ARG-Mendoza,0.0
40,ARG-Mendoza_ADM-3_40,ADM-3,Distrito Las Tortugas,ARG-Mendoza,0.0
41,ARG-Mendoza_ADM-3_41,ADM-3,Distrito San Francisco del Monte,ARG-Mendoza,0.0
42,ARG-Mendoza_ADM-3_42,ADM-3,Distrito Presidente Sarmiento,ARG-Mendoza,0.0
43,ARG-Mendoza_ADM-3_43,ADM-3,Sección 4ª Oeste y Área Fundacional,ARG-Mendoza,0.0
44,ARG-Mendoza_ADM-3_44,ADM-3,Sección 3ª Parque O'Higgins,ARG-Mendoza,0.0
45,ARG-Mendoza_ADM-3_45,ADM-3,Sección 1ª Parque Central,ARG-Mendoza,0.0
46,ARG-Mendoza_ADM-3_46,ADM-3,Sección 2ª Barrio Cívico,ARG-Mendoza,0.0
47,ARG-Mendoza_ADM-3_47,ADM-3,Sección 5ª Residencial Sur,ARG-Mendoza,0.0
48,ARG-Mendoza_ADM-3_48,ADM-3,Sección 6ª Residencial Norte,ARG-Mendoza,0.0
49,ARG-Mendoza_ADM-3_49,ADM-3,Sección 7ª Residencial Parque,ARG-Mendoza,0.0
50,ARG-Mendoza_ADM-3_50,ADM-3,Sección 10ª Residencial Los Cerros,ARG-Mendoza,0.2107424265902868
51,ARG-Mendoza_ADM-3_51,ADM-3,Sección 8ª Aeroparque,ARG-Mendoza,0.0
52,ARG-Mendoza_ADM-3_52,ADM-3,Sección 9ª Parque General San Martín,ARG-Mendoza,0.0
53,ARG-Mendoza_ADM-3_53,ADM-3,Distrito El Algarrobal,ARG-Mendoza,0.0
54,ARG-Mendoza_ADM-3_54,ADM-3,Distrito El Borbollón,ARG-Mendoza,0.0
55,ARG-Mendoza_ADM-3_55,ADM-3,Distrito El Pastal,ARG-Mendoza,0.0
56,ARG-Mendoza_ADM-3_56,ADM-3,Distrito El Plumerillo,ARG-Mendoza,0.0
57,ARG-Mendoza_ADM-3_57,ADM-3,Distrito El Zapallar,ARG-Mendoza,0.0
58,ARG-Mendoza_ADM-3_58,ADM-3,Distrito Ciudad de Las Heras,ARG-Mendoza,0.0
59,ARG-Mendoza_ADM-3_59,ADM-3,Distrito Panquehua,ARG-Mendoza,0.0
60,ARG-Mendoza_ADM-3_60,ADM-3,Distrito Cieneguita,ARG-Mendoza,0.0
61,ARG-Mendoza_ADM-3_61,ADM-3,Distrito El Challao,ARG-Mendoza,0.0
62,ARG-Mendoza_ADM-3_62,ADM-3,Distrito El Resguardo,ARG-Mendoza,0.0
63,ARG-Mendoza_ADM-3_63,ADM-3,Distrito Capdevilla,ARG-Mendoza,0.049646681971342
64,ARG-Mendoza_ADM-3_64,ADM-3,Distrito Carrodilla,ARG-Mendoza,0.0
65,ARG-Mendoza_ADM-3_65,ADM-3,Distrito La Puntilla,ARG-Mendoza,0.0
66,ARG-Mendoza_ADM-3_66,ADM-3,Distrito Mayor Drummond,ARG-Mendoza,0.0
67,ARG-Mendoza_ADM-3_67,ADM-3,Distrito Chacras de Coria,ARG-Mendoza,0.0
68,ARG-Mendoza_ADM-3_68,ADM-3,Distrito Vistalba,ARG-Mendoza,0.0
69,ARG-Mendoza_ADM-3_69,ADM-3,Distrito Colonia Molina,ARG-Mendoza,0.0
70,ARG-Mendoza_ADM-3_70,ADM-3,Distrito Industrial,ARG-Mendoza,0.0
71,ARG-Mendoza_ADM-3_71,ADM-3,Distrito Las Compuertas,ARG-Mendoza,0.0
72,ARG-Mendoza_ADM-3_72,ADM-3,Distrito Cacheuta,ARG-Mendoza,0.0
73,ARG-Mendoza_ADM-3_73,ADM-3,Distrito Potrerillos,ARG-Mendoza,0.0
74,ARG-Mendoza_ADM-3_74,ADM-3,Sección 11ª San Agustín,ARG-Mendoza,0.0112002737027703
75,ARG-Mendoza_ADM-3_75,ADM-3,Sección 12ª Piedemonte,ARG-Mendoza,0.0540384012705401
76,ARG-Mendoza_ADM-3_76,ADM-3,Distrito Uspallata,ARG-Mendoza,0.0129476804169618
77,ARG-Mendoza_ADM-3_77,ADM-3,Distrito Las Cuevas,ARG-Mendoza,0.6820978845284308
78,ARG-Mar_del_Plata_ADM-3_1,ADM-3,ARG-Mar_del_Plata,ARG-Mar_del_Plata,0.0
79,ARG-Mar_del_Plata_ADM-4_1,ADM-4,Hipódromo,ARG-Mar_del_Plata,0.0
80,ARG-Mar_del_Plata_ADM-4_2,ADM-4,Parque Hermoso,ARG-Mar_del_Plata,0.0
81,ARG-Mar_del_Plata_ADM-4_3,ADM-4,Las Heras,ARG-Mar_del_Plata,0.0
82,ARG-Mar_del_Plata_ADM-4_4,ADM-4,Parque Palermo,ARG-Mar_del_Plata,0.0
83,ARG-Mar_del_Plata_ADM-4_5,ADM-4,General Pueyrredón,ARG-Mar_del_Plata,0.0
84,ARG-Mar_del_Plata_ADM-4_6,ADM-4,Juramento,ARG-Mar_del_Plata,0.0
85,ARG-Mar_del_Plata_ADM-4_7,ADM-4,Termas Huincó,ARG-Mar_del_Plata,0.0
86,ARG-Mar_del_Plata_ADM-4_8,ADM-4,General San Martín,ARG-Mar_del_Plata,0.0
87,ARG-Mar_del_Plata_ADM-4_9,ADM-4,San Patricio,ARG-Mar_del_Plata,0.0
88,ARG-Mar_del_Plata_ADM-4_10,ADM-4,Alfar,ARG-Mar_del_Plata,0.0
89,ARG-Mar_del_Plata_ADM-4_11,ADM-4,Playa Serena,ARG-Mar_del_Plata,0.0
90,ARG-Mar_del_Plata_ADM-4_12,ADM-4,San Jacinto,ARG-Mar_del_Plata,0.0
91,ARG-Mar_del_Plata_ADM-4_13,ADM-4,Nuevo Golf,ARG-Mar_del_Plata,0.0
92,ARG-Mar_del_Plata_ADM-4_14,ADM-4,Villa Lourdes,ARG-Mar_del_Plata,0.0
93,ARG-Mar_del_Plata_ADM-4_15,ADM-4,Santa Rita,ARG-Mar_del_Plata,0.0
94,ARG-Mar_del_Plata_ADM-4_16,ADM-4,Bosque Grande,ARG-Mar_del_Plata,0.0
95,ARG-Mar_del_Plata_ADM-4_17,ADM-4,San Antonio,ARG-Mar_del_Plata,0.0
96,ARG-Mar_del_Plata_ADM-4_18,ADM-4,Santa Mónica,ARG-Mar_del_Plata,0.0
97,ARG-Mar_del_Plata_ADM-4_19,ADM-4,Bosque Alegre,ARG-Mar_del_Plata,0.0
98,ARG-Mar_del_Plata_ADM-4_20,ADM-4,San Carlos,ARG-Mar_del_Plata,0.0
99,ARG-Mar_del_Plata_ADM-4_21,ADM-4,Playa Grande,ARG-Mar_del_Plata,0.0
100,ARG-Mar_del_Plata_ADM-4_22,ADM-4,Divino Rostro,ARG-Mar_del_Plata,0.0
101,ARG-Mar_del_Plata_ADM-4_23,ADM-4,Camino a Necochea,ARG-Mar_del_Plata,0.0
102,ARG-Mar_del_Plata_ADM-4_24,ADM-4,General Belgrano,ARG-Mar_del_Plata,0.0
103,ARG-Mar_del_Plata_ADM-4_25,ADM-4,Caribe,ARG-Mar_del_Plata,0.0
104,ARG-Mar_del_Plata_ADM-4_26,ADM-4,Santa Rosa de Lima,ARG-Mar_del_Plata,0.0
105,ARG-Mar_del_Plata_ADM-4_27,ADM-4,La Herradura,ARG-Mar_del_Plata,0.0
106,ARG-Mar_del_Plata_ADM-4_28,ADM-4,San Jorge,ARG-Mar_del_Plata,0.0
107,ARG-Mar_del_Plata_ADM-4_29,ADM-4,Virgen de Luján,ARG-Mar_del_Plata,0.0
108,ARG-Mar_del_Plata_ADM-4_30,ADM-4,Jorge Newbery,ARG-Mar_del_Plata,0.0
109,ARG-Mar_del_Plata_ADM-4_31,ADM-4,Plaza Peralta Ramos,ARG-Mar_del_Plata,0.0
110,ARG-Mar_del_Plata_ADM-4_32,ADM-4,San Juan,ARG-Mar_del_Plata,0.0
111,ARG-Mar_del_Plata_ADM-4_33,ADM-4,Bernardino Rivadavia,ARG-Mar_del_Plata,0.0
112,ARG-Mar_del_Plata_ADM-4_34,ADM-4,La Perla,ARG-Mar_del_Plata,0.0
113,ARG-Mar_del_Plata_ADM-4_35,ADM-4,Nueva Pompeya,ARG-Mar_del_Plata,0.0
114,ARG-Mar_del_Plata_ADM-4_36,ADM-4,Villa Primera,ARG-Mar_del_Plata,0.0
115,ARG-Mar_del_Plata_ADM-4_37,ADM-4,Parque Independencia,ARG-Mar_del_Plata,0.0
116,ARG-Mar_del_Plata_ADM-4_38,ADM-4,Las Canteras,ARG-Mar_del_Plata,0.0
117,ARG-Mar_del_Plata_ADM-4_39,ADM-4,Estación Norte,ARG-Mar_del_Plata,0.0
118,ARG-Mar_del_Plata_ADM-4_40,ADM-4,Constitución,ARG-Mar_del_Plata,0.0
119,ARG-Mar_del_Plata_ADM-4_41,ADM-4,El Gaucho,ARG-Mar_del_Plata,0.0
120,ARG-Mar_del_Plata_ADM-4_42,ADM-4,Zacagnini,ARG-Mar_del_Plata,0.0
121,ARG-Mar_del_Plata_ADM-4_43,ADM-4,Pinos de Anchorena,ARG-Mar_del_Plata,0.0
122,ARG-Mar_del_Plata_ADM-4_44,ADM-4,Funes y San Lorenzo,ARG-Mar_del_Plata,0.0
123,ARG-Mar_del_Plata_ADM-4_45,ADM-4,López de Gomara,ARG-Mar_del_Plata,0.0
124,ARG-Mar_del_Plata_ADM-4_46,ADM-4,Coronel Dorrego,ARG-Mar_del_Plata,0.0
125,ARG-Mar_del_Plata_ADM-4_47,ADM-4,Fortunato de la Plaza,ARG-Mar_del_Plata,0.0
126,ARG-Mar_del_Plata_ADM-4_48,ADM-4,Parque Luro,ARG-Mar_del_Plata,0.0
127,ARG-Mar_del_Plata_ADM-4_49,ADM-4,Los Pinares,ARG-Mar_del_Plata,0.0
128,ARG-Mar_del_Plata_ADM-4_50,ADM-4,Caisamar y Estrada,ARG-Mar_del_Plata,0.0
129,ARG-Mar_del_Plata_ADM-4_51,ADM-4,Parque Montemar - El Grosellar,ARG-Mar_del_Plata,0.0
130,ARG-Mar_del_Plata_ADM-4_52,ADM-4,Aeroparque,ARG-Mar_del_Plata,0.0
131,ARG-Mar_del_Plata_ADM-4_53,ADM-4,Puerto,ARG-Mar_del_Plata,0.0
132,ARG-Mar_del_Plata_ADM-4_54,ADM-4,9 de Julio,ARG-Mar_del_Plata,0.0
133,ARG-Mar_del_Plata_ADM-4_55,ADM-4,La Florida,ARG-Mar_del_Plata,0.0
134,ARG-Mar_del_Plata_ADM-4_56,ADM-4,Vieja Terminal,ARG-Mar_del_Plata,0.0
135,ARG-Mar_del_Plata_ADM-4_57,ADM-4,Centro,ARG-Mar_del_Plata,0.0
136,ARG-Mar_del_Plata_ADM-4_58,ADM-4,San Cayetano,ARG-Mar_del_Plata,0.0
137,ARG-Mar_del_Plata_ADM-4_59,ADM-4,Florentino Ameghino,ARG-Mar_del_Plata,0.0
138,ARG-Mar_del_Plata_ADM-4_60,ADM-4,Cerrito Sur,ARG-Mar_del_Plata,0.0
139,ARG-Mar_del_Plata_ADM-4_61,ADM-4,Cerrito y San Salvador,ARG-Mar_del_Plata,0.0
140,ARG-Mar_del_Plata_ADM-4_62,ADM-4,El Progreso,ARG-Mar_del_Plata,0.0
141,ARG-Mar_del_Plata_ADM-4_63,ADM-4,Las Avenidas,ARG-Mar_del_Plata,0.0
142,ARG-Mar_del_Plata_ADM-4_64,ADM-4,Regional,ARG-Mar_del_Plata,0.0
143,ARG-Mar_del_Plata_ADM-4_65,ADM-4,Primera Junta,ARG-Mar_del_Plata,0.0
144,ARG-Mar_del_Plata_ADM-4_66,ADM-4,General Roca,ARG-Mar_del_Plata,0.0
145,ARG-Mar_del_Plata_ADM-4_67,ADM-4,Los Tilos,ARG-Mar_del_Plata,0.0
146,ARG-Mar_del_Plata_ADM-4_68,ADM-4,Libertad,ARG-Mar_del_Plata,0.0
147,ARG-Mar_del_Plata_ADM-4_69,ADM-4,Malvinas Argentinas,ARG-Mar_del_Plata,0.0
148,ARG-Mar_del_Plata_ADM-4_70,ADM-4,Don Bosco,ARG-Mar_del_Plata,0.0
149,ARG-Mar_del_Plata_ADM-4_71,ADM-4,Sarmiento,ARG-Mar_del_Plata,0.0
150,ARG-Mar_del_Plata_ADM-4_72,ADM-4,José Hernández,ARG-Mar_del_Plata,0.0
151,ARG-Mar_del_Plata_ADM-4_73,ADM-4,Belisario Roldán,ARG-Mar_del_Plata,0.0
152,ARG-Mar_del_Plata_ADM-4_74,ADM-4,Los Andes,ARG-Mar_del_Plata,0.0
153,ARG-Mar_del_Plata_ADM-4_75,ADM-4,Las Lilas,ARG-Mar_del_Plata,0.0
154,ARG-Mar_del_Plata_ADM-4_76,ADM-4,Peralta Ramos Oeste,ARG-Mar_del_Plata,0.0
155,ARG-Mar_del_Plata_ADM-4_77,ADM-4,San José,ARG-Mar_del_Plata,0.0
156,ARG-Mar_del_Plata_ADM-4_78,ADM-4,Santa Celina,ARG-Mar_del_Plata,0.0
157,ARG-Mar_del_Plata_ADM-4_79,ADM-4,Florencio Sánchez,ARG-Mar_del_Plata,0.0
158,ARG-Mar_del_Plata_ADM-4_80,ADM-4,El Jardín de Peralta Ramos,ARG-Mar_del_Plata,0.0
159,ARG-Mar_del_Plata_ADM-4_81,ADM-4,Punta Mogotes,ARG-Mar_del_Plata,0.0
160,ARG-Mar_del_Plata_ADM-4_82,ADM-4,Faro Norte,ARG-Mar_del_Plata,0.0
161,ARG-Mar_del_Plata_ADM-4_83,ADM-4,El Jardín de Stella Maris,ARG-Mar_del_Plata,0.0
162,ARG-Mar_del_Plata_ADM-4_84,ADM-4,Colinas de Peralta Ramos,ARG-Mar_del_Plata,0.0
163,ARG-Mar_del_Plata_ADM-4_85,ADM-4,El Martillo,ARG-Mar_del_Plata,0.0
164,ARG-Mar_del_Plata_ADM-4_86,ADM-4,Autódromo,ARG-Mar_del_Plata,0.0
165,ARG-Mar_del_Plata_ADM-4_87,ADM-4,Quebradas de Peralta Ramos,ARG-Mar_del_Plata,0.0
166,ARG-Mar_del_Plata_ADM-4_88,ADM-4,Santa Rosa del Mar de Peralta Ramos,ARG-Mar_del_Plata,0.0
167,ARG-Mar_del_Plata_ADM-4_89,ADM-4,Los Troncos,ARG-Mar_del_Plata,0.0
168,ARG-Mar_del_Plata_ADM-4_90,ADM-4,Leandro N. Alem,ARG-Mar_del_Plata,0.0
169,ARG-Mar_del_Plata_ADM-4_91,ADM-4,Lomas de Stella Maris,ARG-Mar_del_Plata,0.0
170,ARG-Mar_del_Plata_ADM-4_92,ADM-4,Don Emilio,ARG-Mar_del_Plata,0.0
171,ARG-Mar_del_Plata_ADM-4_93,ADM-4,Las Américas,ARG-Mar_del_Plata,0.0
172,ARG-Mar_del_Plata_ADM-4_94,ADM-4,Los Acantilados,ARG-Mar_del_Plata,0.0
173,ARG-Mar_del_Plata_ADM-2_1,ADM-2,ARG-Mar_del_Plata,ARG-Mar_del_Plata,0.0
174,ARG-Ushuaia_ADM-4_1,ADM-4,ARG-Ushuaia,ARG-Ushuaia,0.0
175,ARG-Ushuaia_ADM-5_1,ADM-5,Centenario,ARG-Ushuaia,0.0
176,ARG-Ushuaia_ADM-5_2,ADM-5,Nueva Provincia,ARG-Ushuaia,0.0
177,ARG-Ushuaia_ADM-5_3,ADM-5,Costa Centro,ARG-Ushuaia,0.0
178,ARG-Ushuaia_ADM-5_4,ADM-5,Canal Beagle,ARG-Ushuaia,0.0
179,ARG-Ushuaia_ADM-5_5,ADM-5,Parque,ARG-Ushuaia,0.0
180,ARG-Ushuaia_ADM-5_6,ADM-5,Cañadón del Parque,ARG-Ushuaia,0.0
181,ARG-Ushuaia_ADM-5_7,ADM-5,Albatros,ARG-Ushuaia,0.0
182,ARG-Ushuaia_ADM-5_8,ADM-5,Kaikén,ARG-Ushuaia,0.0
183,ARG-Ushuaia_ADM-5_9,ADM-5,Parque Industrial Oeste,ARG-Ushuaia,0.0
184,ARG-Ushuaia_ADM-5_10,ADM-5,La Oca,ARG-Ushuaia,0.0
185,ARG-Ushuaia_ADM-5_11,ADM-5,Bahía Ushuaia,ARG-Ushuaia,0.0
186,ARG-Ushuaia_ADM-5_12,ADM-5,Costa Este,ARG-Ushuaia,0.0
187,ARG-Ushuaia_ADM-5_13,ADM-5,Pedro Fique,ARG-Ushuaia,0.0
188,ARG-Ushuaia_ADM-5_14,ADM-5,El Mirador,ARG-Ushuaia,0.0
189,ARG-Ushuaia_ADM-5_15,ADM-5,Parque Industrial Este,ARG-Ushuaia,0.0
190,ARG-Ushuaia_ADM-5_16,ADM-5,Acceso,ARG-Ushuaia,0.0
191,ARG-Ushuaia_ADM-5_17,ADM-5,Towora,ARG-Ushuaia,0.0
192,ARG-Ushuaia_ADM-5_18,ADM-5,Los Alerces,ARG-Ushuaia,0.0
193,ARG-Ushuaia_ADM-5_19,ADM-5,Los Canelos,ARG-Ushuaia,0.0
194,ARG-Ushuaia_ADM-5_20,ADM-5,2 de Abril,ARG-Ushuaia,0.0
195,ARG-Ushuaia_ADM-5_21,ADM-5,IPV Escuela Especial,ARG-Ushuaia,0.0
196,ARG-Ushuaia_ADM-5_22,ADM-5,Akawaia,ARG-Ushuaia,0.0
197,ARG-Ushuaia_ADM-5_23,ADM-5,Mirador del Beagle,ARG-Ushuaia,0.0
198,ARG-Ushuaia_ADM-5_24,ADM-5,Dos Banderas,ARG-Ushuaia,0.0
199,ARG-Ushuaia_ADM-5_25,ADM-5,Luis Piedrabuena,ARG-Ushuaia,0.0
200,ARG-Ushuaia_ADM-5_26,ADM-5,Don Bosco,ARG-Ushuaia,0.0
201,ARG-Ushuaia_ADM-5_27,ADM-5,5 de Octubre,ARG-Ushuaia,0.0
202,ARG-Ushuaia_ADM-5_28,ADM-5,Almirante Brown,ARG-Ushuaia,0.0
203,ARG-Ushuaia_ADM-5_29,ADM-5,Belgrano,ARG-Ushuaia,0.0
204,ARG-Ushuaia_ADM-5_30,ADM-5,Onaisín,ARG-Ushuaia,0.0
205,ARG-Ushuaia_ADM-5_31,ADM-5,Gaucho Rivero,ARG-Ushuaia,0.0
206,ARG-Ushuaia_ADM-5_32,ADM-5,José Hernández,ARG-Ushuaia,0.0
207,ARG-Ushuaia_ADM-5_33,ADM-5,Luis Martial,ARG-Ushuaia,0.0
208,ARG-Ushuaia_ADM-5_34,ADM-5,Andino,ARG-Ushuaia,0.0
209,ARG-Ushuaia_ADM-5_35,ADM-5,San Vicente de Paul,ARG-Ushuaia,0.0
210,ARG-Ushuaia_ADM-5_36,ADM-5,Yaganes,ARG-Ushuaia,0.0
211,ARG-Ushuaia_ADM-5_37,ADM-5,Las Lengas,ARG-Ushuaia,0.0
212,ARG-Ushuaia_ADM-5_38,ADM-5,La Ribera,ARG-Ushuaia,0.0
213,ARG-Ushuaia_ADM-5_39,ADM-5,Piscicultura,ARG-Ushuaia,0.0
214,ARG-Ushuaia_ADM-5_40,ADM-5,Bella Vista,ARG-Ushuaia,0.0
215,ARG-Ushuaia_ADM-5_41,ADM-5,Perón,ARG-Ushuaia,0.0
216,ARG-Ushuaia_ADM-5_42,ADM-5,Costa Base,ARG-Ushuaia,0.0
217,ARG-Ushuaia_ADM-5_43,ADM-5,Escondido,ARG-Ushuaia,0.0
218,ARG-Ushuaia_ADM-5_44,ADM-5,Ruta 3,ARG-Ushuaia,0.0
219,ARG-Ushuaia_ADM-5_45,ADM-5,Parque Industrial Medio,ARG-Ushuaia,0.0
220,ARG-Ushuaia_ADM-5_46,ADM-5,Güemes,ARG-Ushuaia,0.0
221,ARG-Ushuaia_ADM-5_47,ADM-5,Peñaloza,ARG-Ushuaia,0.0
222,ARG-Ushuaia_ADM-5_48,ADM-5,Itulara,ARG-Ushuaia,0.0
223,ARG-Ushuaia_ADM-5_49,ADM-5,Calafate,ARG-Ushuaia,0.0
224,ARG-Ushuaia_ADM-5_50,ADM-5,Felipe Varela,ARG-Ushuaia,0.0
225,ARG-Ushuaia_ADM-5_51,ADM-5,12 de Octubre,ARG-Ushuaia,0.0
226,ARG-Ushuaia_ADM-5_52,ADM-5,Pista de Esquí,ARG-Ushuaia,0.0
227,ARG-Ushuaia_ADM-5_53,ADM-5,Primer Argentino,ARG-Ushuaia,0.0
228,ARG-Ushuaia_ADM-5_54,ADM-5,Kaupén,ARG-Ushuaia,0.0
229,ARG-Ushuaia_ADM-5_55,ADM-5,Los Morros,ARG-Ushuaia,0.0
230,ARG-Ushuaia_ADM-5_56,ADM-5,Malvinas Argentinas,ARG-Ushuaia,0.0
231,ARG-Ushuaia_ADM-5_57,ADM-5,Costas del Sur,ARG-Ushuaia,0.0
232,ARG-Ushuaia_ADM-5_58,ADM-5,Provincias Unidas,ARG-Ushuaia,0.0
233,ARG-Ushuaia_ADM-5_59,ADM-5,El Libertador,ARG-Ushuaia,0.0
234,ARG-Ushuaia_ADM-5_60,ADM-5,Country Club Río Pipo,ARG-Ushuaia,0.0
235,ARG-Ushuaia_ADM-5_61,ADM-5,Tolkar,ARG-Ushuaia,0.0
236,ARG-Ushuaia_ADM-5_62,ADM-5,Sección K,ARG-Ushuaia,0.0
237,ARG-Ushuaia_ADM-5_63,ADM-5,Planta Potabilizadora,ARG-Ushuaia,0.0
238,ARG-Ushuaia_ADM-5_64,ADM-5,La Cantera,ARG-Ushuaia,0.0
239,ARG-Ushuaia_ADM-5_65,ADM-5,Valle de Andorra,ARG-Ushuaia,0.0
240,ARG-Ushuaia_ADM-5_66,ADM-5,Base Naval,ARG-Ushuaia,0.0
241,ARG-Ushuaia_ADM-5_67,ADM-5,Centro,ARG-Ushuaia,0.0
242,ARG-Ushuaia_ADM-5_68,ADM-5,Las Terrazas,ARG-Ushuaia,0.0
243,ARG-Ushuaia_ADM-5_69,ADM-5,Alto Ecológico,ARG-Ushuaia,0.0
244,ARG-Ushuaia_ADM-5_70,ADM-5,Almirante Storni,ARG-Ushuaia,0.0
245,ARG-Ushuaia_ADM-5_71,ADM-5,Los Pinos,ARG-Ushuaia,0.0
246,ARG-Ushuaia_ADM-5_72,ADM-5,ARA General Belgrano,ARG-Ushuaia,0.0
247,ARG-Ushuaia_ADM-5_73,ADM-5,Los Alacalufles,ARG-Ushuaia,0.0
248,ARG-Ushuaia_ADM-5_74,ADM-5,Río Pipo,ARG-Ushuaia,0.0
249,ARG-Ushuaia_ADM-5_75,ADM-5,Latinoamericano,ARG-Ushuaia,0.0
250,ARG-Ushuaia_ADM-5_76,ADM-5,Turba I,ARG-Ushuaia,0.0
251,ARG-Ushuaia_ADM-5_77,ADM-5,Mirador del Pipo,ARG-Ushuaia,0.0
252,ARG-Ushuaia_ADM-5_78,ADM-5,La Misión,ARG-Ushuaia,0.0
253,ARG-Ushuaia_ADM-5_79,ADM-5,Costa Polideportivo,ARG-Ushuaia,0.0
254,ARG-Ushuaia_ADM-5_80,ADM-5,Fueguino,ARG-Ushuaia,0.0
255,ARG-Ushuaia_ADM-5_81,ADM-5,Bahía Golondrina,ARG-Ushuaia,0.0
256,ARG-Ushuaia_ADM-5_82,ADM-5,San Salvador,ARG-Ushuaia,0.0
257,ARG-Ushuaia_ADM-5_83,ADM-5,El Fuelle,ARG-Ushuaia,0.0
258,ARG-Ushuaia_ADM-5_84,ADM-5,Thomas Bridges,ARG-Ushuaia,0.0
259,ARG-Ushuaia_ADM-3_1,ADM-3,ARG-Ushuaia,ARG-Ushuaia,0.0
260,ARG-Salta_ADM-2-union_1,ADM-2-union,ARG-Salta,ARG-Salta,0.001317334403973
261,ARG-Salta_ADM-3_1,ADM-3,Municipio de La Caldera,ARG-Salta,0.0
262,ARG-Salta_ADM-3_2,ADM-3,Municipio de Vaqueros,ARG-Salta,0.0
